36856,C,7261-7005;31
36857,C,9130-358;100
36858,R,6973-7116;3041-8002
36859,L,603-439;1786-7014;4282-2597;226-6110;8224-7558;8307-7629
36860,R,7381-5992;3390-8137
36861,C,4519-6290;57
36862,C,2241-768;10
36863,R,279-7895;9803-8846
36864,L,4677-1247;830-1424
36865,L,9036-9045;64-2711;3336-767;7958-1137
36866,C,5482-8135;11
36867,L,8138-8478;8543-1938;2558-4015;358-4744;3866-8771;5433-4971;240-6171
36868,C,6583-3276;82
36869,L,1787-694;2857-7249;537-2582;1021-9770;8643-1656;1556-2957
36870,C,749-9167;69
36871,R,2124-6588;8655-7016
36872,R,5605-1761;2238-132
36873,L,3982-3012;4233-9052;1738-5959;7437-4203;4466-2786;3542-7862
36874,L,8099-8124;5495-5678
36875,C,656-9462;29
36876,C,1112-7067;24
36877,R,255-7343;2096-5179
36878,L,6603-9634;6089-5055;3607-9707;8608-7232;7875-5330;7193-9047;5710-7517;8968-5657;8634-1645;3282-8138
36879,R,8168-470;1961-3496
36880,C,9749-6172;50
36881,L,26-5064;3610-4208;8671-5635;7985-1582
36882,C,7315-2046;43
36883,L,6069-5516;7157-6828;3811-3882;8431-5525;402-6525;7368-3811
36884,C,6373-8919;19
36885,L,7482-2698;6132-9362;142-4214;9311-6648;8595-8;5810-7121
36886,L,1783-8516;1188-6831
36887,C,1785-1117;71
36888,R,6983-5752;7787-160
36889,L,2354-805;9672-9675
36890,C,6797-9998;94
36891,L,3795-9357;3318-9662;5665-2546;6799-6197;6228-2689;56-2743
36892,L,3171-4071;364-8304
36893,C,8301-1130;95
36894,R,8097-7888;8818-9877
36895,L,8260-3183;8894-421;2931-2976;7416-4074;186-4695;9453-6056;2197-2262
36896,R,5265-1601;3216-7801
36897,C,4578-2956;24
36898,C,8119-7916;65
36899,L,3525-4129;7540-5033;8794-8994;8498-693;4798-3302
36900,L,656-3797;8565-8066;6260-8329;7320-1124;7830-1233;3455-1237;8236-9720;9217-322;2034-3083;3769-121
36901,C,6329-984;55
36902,L,1707-1081;5549-9365;2499-7237;6296-8216;1658-980
36903,R,3600-9138;5832-4694
36904,L,7490-1751;7234-2387;5768-5919
36905,L,279-2229;4754-2574;6983-1182;8399-2948;9234-2328
36906,L,4976-2119;3078-8581
36907,C,7456-1519;86
36908,R,2492-6215;7568-1704
36909,C,9299-9222;47
36910,L,5407-1571;9919-5924
36911,R,7592-9652;7438-5512
36912,L,7675-3267;1381-4841
36913,C,603-3649;70
36914,L,4583-565;5957-5219;9339-4338;8663-147;2411-4586
36915,C,9740-7722;66
36916,L,1542-1473;6242-5125;3312-3697;739-3521;3190-7196;6193-9998;1401-6586
36917,C,626-646;35
36918,C,8926-38;68
36919,L,543-3705
36920,L,3090-1631;9163-995;3331-1469
36921,R,2833-1207;7725-4712
36922,R,9282-2039;9955-7832
36923,C,3474-8990;16
36924,C,4368-1384;70
36925,R,7544-9702;5419-6474
36926,R,8202-1329;3681-6868
36927,R,8737-2473;7439-4319
36928,R,3788-4499;6602-2696
36929,L,6573-680;472-4798
36930,R,7071-288;929-3375
36931,C,6219-8120;58
36932,R,7557-8697;6971-1001
36933,R,9268-2607;6062-4643
36934,L,9079-5625
36935,R,3410-721;228-8870
36936,R,4657-5391;2158-2051
36937,R,5515-3467;4034-253
36938,R,2950-6343;2629-9473
36939,L,2671-6731;9726-8438;6096-5867;7024-1874;2152-7884;1713-5213;8651-3820;4159-5963;7259-1220
36940,L,9493-6356;5197-1907;5257-7744;5867-7524;2439-9715
36941,L,7558-9011;3423-4108
36942,C,5907-1803;86
36943,C,3984-8404;60
36944,L,9706-8039;8980-9128;2573-4436;7184-5158;4912-9976;4724-6373
36945,L,5898-744;9209-7228;3803-7822;1223-2107;8559-2221;2448-1705;8625-8462
36946,L,8981-511;3895-6445;1264-8193;5567-5426
36947,R,3435-3947;5325-4946
36948,R,9667-4285;2011-9081
36949,L,9755-4715;4827-8433;7615-6067;4291-2979;257-6628
36950,C,4551-7622;66
36951,L,8480-9653
36952,C,4813-1409;53
36953,R,4207-5606;9347-6995
36954,L,2486-8103;682-1552;5711-8691;2306-7572;1739-546;2404-9966
36955,C,1342-2127;94
36956,L,209-2069;2307-5514;6914-9314;5492-9763;4605-9719;2930-6864;9893-8237
36957,L,9751-652;4281-423;3304-2893;7969-2827;7225-5759;3566-5894;1394-333;8899-4682
36958,R,8235-7075;5385-3424
36959,R,5938-2804;7469-6219
36960,L,6020-2899;7444-4289
36961,L,1916-2100;1205-3793;8604-1351;8261-5744;2325-8216
36962,L,5925-8398;6502-59;5880-8168;6386-8152;1945-8511;8263-3841;9521-4255;6868-2339;8252-7418;5117-1212
36963,C,5730-449;11
36964,L,4313-3993
36965,L,37-5132;8624-7362;3612-2524;1867-5754;6687-7682;5659-7454
36966,L,5393-5743;3623-5596;5355-4783;3911-6105;9282-8104;5230-490;4507-4015;5411-6621
36967,L,3630-7580;7059-5217;3573-793;6259-3023;3700-4172;933-176;6381-7397;1044-6488;1792-1575;5416-3664
36968,C,4202-9878;39
36969,R,532-4463;2276-5903
36970,C,1981-4808;66
36971,C,7751-1282;17
36972,C,3763-5687;49
36973,C,7630-5166;43
36974,C,2588-7939;45
36975,C,1010-1099;74
36976,R,8779-6105;5986-4320
36977,R,1392-6145;1356-5348
36978,L,2569-3729;7364-6424;7024-6485;4040-586
36979,L,4079-3424;2280-6324;3338-8692
36980,C,6395-3851;67
36981,L,2611-6065;312-3787;1836-8647
36982,R,6901-394;9669-4752
36983,R,9382-5270;8624-8334
36984,L,5197-3011;5744-3042;6314-3170;7899-9828
36985,R,3553-3920;8975-4709
36986,L,8798-7956;4871-5388;8396-9498;3936-4588;3928-9696;3363-2285;7548-9267;5712-4957;1316-4154;6562-1589
36987,C,4108-4352;75
36988,C,984-5959;98
36989,C,3434-7806;28
36990,L,2315-5297;8816-5334;3954-3387;6305-6646
36991,R,5147-6187;4509-3337
36992,C,14-6320;40
36993,L,9431-9353
36994,C,5510-9536;63
36995,L,5361-3989;4551-8866;3616-8706
36996,C,5835-6469;75
36997,R,856-4657;9860-1880
36998,R,9963-9650;2636-2675
36999,C,9557-5632;25
37000,R,7546-2748;9943-6195
37001,L,3264-4216;4796-9904;9078-9421;6148-4838;7098-8190;2202-9886;2963-1440;6187-4037;1192-5114;6983-5100
37002,L,2350-6788;6392-1172;2718-8198;9331-2146;6360-7722;9620-8851;8586-7916;118-4790
37003,L,4425-4258;7670-6365;5553-2257;9850-7885
37004,R,9582-4360;2946-9291
37005,C,937-4105;79
37006,L,2024-2997;8514-7235
37007,L,6330-5782;5205-4386;9999-5825;5399-2385;261-4070;3653-1751;8037-6964;6717-5379;7272-2026;4394-5779
37008,R,9457-5603;8063-1786
37009,C,2764-3265;30
37010,L,3911-6350;3266-1749;2964-5262;1811-9464;1755-7175;7751-1233;4388-3539;6814-1204
37011,L,9516-2252;5977-8465;8758-2467;7802-2127;139-1053;3276-4755
37012,L,3890-8408
37013,R,5335-8018;920-1745
37014,C,3792-2387;27
37015,C,7588-2211;11
37016,R,6740-4798;4588-931
37017,L,8746-6694;2193-1971;3401-9054;2361-7780;7964-392;2059-6161
37018,R,3326-9068;2372-1388
37019,C,6832-3907;47
37020,L,2377-9372
37021,L,8775-2737;6749-3140;9645-1570;1314-7049;9809-381
37022,R,4683-9463;4280-6446
37023,L,2392-9763;3733-4699;3667-1340
37024,L,1899-1548;6362-2623;1913-6574
37025,L,3433-7438;5802-344;4079-1682;8703-5782
37026,L,7933-6867;1310-9927;7214-1776;6341-3403;9017-6324;8100-335;4348-520
37027,R,9127-6279;8870-9106
37028,C,8064-5042;23
37029,C,5952-235;12
37030,C,4819-2305;75
37031,L,400-8236;4877-2345;4732-7772;1773-9294;5329-7628;7353-8150;7413-9809;2192-2605;7388-8650
37032,C,9423-7100;21
37033,L,6731-2599;5037-8083;7820-8425;4434-8363;5355-4037;7587-160;2910-9755;5966-4133
37034,C,1789-4233;43
37035,R,1815-2954;129-3859
37036,C,5111-6230;87
37037,R,7963-6085;4758-909
37038,C,3645-1995;59
37039,R,2801-4271;5028-402
37040,R,5788-4459;9638-1454
37041,C,7971-7761;83
37042,L,9011-8041;3003-8130;1382-143;4774-9229;6270-7099;4807-2846;9985-3370;617-302;1718-8972;3942-7111
37043,L,9834-7948;2246-1090;7298-7596;1366-3324;6165-2873;9478-4519;2993-9983;9289-7289
37044,L,1619-8643;3557-8836;7390-9259;7038-5907;2980-6897;4352-1354;6011-5727;1672-9335
37045,L,5079-6720
37046,C,4596-5972;14
37047,L,2069-6560;1440-2431;7407-168;928-2030;9780-361;2036-4780;424-1205;2125-4638;658-7791;9668-945
37048,L,8421-8079;2229-4949;9552-9443
37049,L,8594-3570;9227-1491;4617-4184
37050,C,4113-4136;89
37051,C,2491-6851;75
37052,R,3402-3836;2593-8453
37053,C,7650-337;97
37054,L,940-1466;5446-8435
37055,R,7943-6548;6904-3809
37056,R,9554-1150;4650-8031
37057,C,8159-9128;15
37058,C,2905-3637;62
37059,L,8431-383;1054-217;3198-9807;4981-7245;17-1680;6366-6345
37060,L,7732-1215;2927-5932;7481-5691;1281-238;6668-5615
37061,R,7027-8815;1276-6327
37062,L,1060-5379;8392-7879;1858-6626;312-5615;7852-5476;7867-5201;5280-1033
37063,C,910-8269;24
37064,L,4163-4830;6404-2687
C,37065,631-8694;61
37066,L,8652-8523;5873-2130;7329-2424;9730-9629;4814-5508;2127-3017;6005-9550;8408-6348
37067,L,4600-8586;6878-1619;445-1355;4322-7643;181-7017;974-9930;2009-1634;5303-938;4886-8427
37068,C,7568-3799;32
37069,R,1177-9849;1344-4182
37070,R,9078-3632;1666-894
37071,R,5017-6960;9930-6121
37072,L,2882-5327;763-441;3108-3886;7451-5350;5929-5610;8459-3047
37073,C,4181-3810;60
37074,C,3259-9929;64
37075,C,2892-1925;75
37076,L,2623-4695;6453-6919;4960-9026;3608-5037;7938-4641;9619-304;8181-9800
37077,L,9715-5755
37078,R,7896-5251;8639-3689
37079,R,1099-2372;654-7020
37080,L,6244-5103;9434-3229;6433-2850;6015-5599;5323-7818;4559-9379;9867-6339;3176-3060;6858-8014
37081,C,618-1811;64
37082,C,4897-6218;69
37083,C,2167-7655;47
37084,L,279-5193;6965-707;583-9791;8617-7032;1208-4991;1340-9862;63-9713;9033-8123
37085,C,1024-3892;16
37086,R,5961-4012;9144-6103
37087,R,2793-2597;7930-3367
37088,C,5927-5949;42
37089,C,3727-2140;75
37090,R,60-8142;8723-6116
37091,L,5470-9736;8809-5429;2871-9730;3779-5864;4554-7427;3639-7739;9087-4112;9755-8010;5643-4086
37092,L,2794-5310;3188-6604;4211-5976;6192-2072;1335-3450;4305-539;7174-4111;5250-4156;5456-5153
37093,L,1100-833;7752-6125;6640-1921;4819-5779
37094,C,1227-2797;44
37095,L,7924-9879
37096,C,7625-5962;96
37097,L,6427-2434;8794-1701;6644-8416;8727-2241;430-5238;4375-3162;5881-8850;3681-1878
37098,L,9724-8414;1141-3048;9138-9427;1036-9797;2364-309;2948-7354;8078-9762;9309-7268
37099,C,2917-4417;61
37100,R,8411-7546;1863-3757
37101,C,2775-4407;56
37102,L,3390-6119;5476-4731;171-5823
37103,R,2611-5209;3143-285
37104,R,2544-530;7473-8247
37105,R,1404-220;9836-7844
37106,C,1075-4870;64
37107,C,9128-4099;95
37108,L,359-6234;7085-1209;9830-3500;2957-5492;1946-6579;290-6823;16-6799;3468-4673;8837-7194;7700-5608
37109,L,8380-6014;263-3229;7431-2176
37110,L,9682-3519;2518-9615;6198-5288;4378-2317;7272-4136;9164-6203;3143-1229;3693-1670;9434-4134
37111,R,3989-6848;7578-1893
37112,C,4226-7241;50
37113,R,4350-7096;2159-5611
37114,R,9029-1134;425-4543
37115,C,9832-1308;58
37116,R,8900-4044;5147-9412
37117,C,6833-4560;90
37118,R,9942-8032;6483-8778
37119,C,6778-8452;89
37120,C,6417-4081;80
37121,R,8041-5316;6945-9904
37122,C,3760-3435;29
37123,R,3165-8611;4297-2177
37124,C,3469-8271;99
37125,R,4899-6516;9591-8406
37126,R,458-295;4713-8266
37127,R,2236-3270;2045-2580
37128,R,8985-7303;4505-7510
37129,C,5625-797;66
37130,R,6174-658;4861-8264
37131,C,7472-5641;28
37132,L,298-1373;9550-4564;7864-8400;2853-4729;5055-7340;4003-872;5214-778;1951-7644;2608-1629;5057-285
37133,R,2502-4658;4760-1832
37134,C,2134-9695;47
37135,L,8779-7723;96-8938;2129-260;5062-8808;8196-7262
37136,C,5225-8346;32
37137,R,9255-948;9465-6343
37138,R,6586-1762;5956-2504
37139,R,730-952;9493-2486
37140,L,3942-5692;3352-1779;7306-4185;2338-7681
37141,R,601-4761;6184-5228
37142,L,9424-2072;6055-7567;114-2207;4072-6825;9531-2252;4027-6010;6012-9411;1148-3965;3970-1549
37143,C,2178-2429;60
37144,L,5592-8080;3974-679;6215-3086;7393-2498;5408-362;6227-32;5420-4034
37145,C,2809-9941;38
37146,L,5564-9487;1851-990;2269-5565;7423-4918;1523-1093;6828-3033;7786-4500;1221-9179;1980-2139;1489-3706
37147,C,1125-6913;92
37148,L,6560-6181;5709-3601;6189-4389;7313-3799;5411-4387;1939-7717;1635-2500;517-3638;4023-3383;2685-4483
37149,L,3742-5194;3725-3698;5551-6047;1629-8173;5037-5165;5374-289;9526-1703;2667-3669;7863-1263
37150,C,9947-595;74
37151,C,3224-2891;25
37152,L,5406-3616
37153,R,2739-1696;9660-2532
37154,R,2706-8191;5117-8725
37155,C,280-6316;71
37156,C,2959-9683;22
37157,R,8678-8514;1563-7519
37158,L,528-3916;5398-7543;365-662;552-9619;2051-5853;7493-4792;8852-515
37159,L,4640-5892;1576-5337;344-9903
37160,L,6155-8075;2941-7254;6316-2017
37161,R,3512-4405;4391-233
37162,R,5016-3262;6493-3031
37163,R,9666-2760;606-4775
37164,C,453-4911;12
37165,C,3794-5199;87
37166,R,5775-4797;736-4381
37167,R,929-4956;9037-6631
37168,L,7130-6882;4013-2427;1254-802
37169,L,3430-1157
37170,R,7850-7521;2176-8048
37171,L,1744-1822;4462-525;75-7130;4043-9230;8859-1748;4082-1646
37172,R,2993-6079;4462-3538
37173,L,1334-424;9918-9560;6339-2279;6400-1311;7838-4861;5302-1147
37174,R,6123-5158;2280-1383
37175,C,2313-2392;100
37176,L,4877-3106;8584-9311;378-9647;4947-5286;9875-9062;2792-1950
37177,R,5544-8978;6778-6794
37178,L,4031-1648;2648-4871;6555-2581;4753-6485;2790-8235;9189-3382;5598-6004;6927-6019;2768-5535
37179,R,2477-934;3162-9955
37180,L,4694-8808;7014-9364;8090-6088;5371-694;2207-9805;7834-2807;1317-6305;3618-9491;4648-6661
37181,C,910-5233;36
37182,L,7270-9229;1489-2468;4469-3428;7352-2146;5405-7856;3413-7030
37183,C,2008-9656;30
37184,C,2447-6433;22
37185,C,745-4600;49
37186,L,5641-7091;6302-2159;18-6425;2390-1998;2905-5244;9273-93;5535-5918;3661-1316;3312-1129;372-1565
37187,R,5429-5064;6560-3649
37188,C,4806-8384;41
37189,R,9451-8274;6916-8861
37190,C,4137-6515;93
37191,C,8949-8493;80
37192,C,7259-4471;56
37193,C,951-6746;61
37194,R,2481-3151;5794-5898
37195,R,7504-1025;4062-4974
37196,C,414-9557;12
37197,C,2514-7068;24
37198,L,3215-7509;8812-2927;8305-9294
37199,C,6-8512;25
37200,C,8841-8852;65
37201,C,3680-8807;21
37202,L,1808-8433;8605-7520;6849-4204;7710-3727
37203,C,146-5008;60
37204,R,7677-7190;192-7847
37205,R,4138-8410;7065-5868
37206,L,7775-8537;6439-10;3236-4922;4975-6234;5077-7341;7651-7814;8185-9772;5007-1169
37207,L,5691-2512;5594-4150;4227-3388;78-5189;7903-7985;3560-7611;5530-3205;3960-3280;7235-7627
37208,R,5911-8964;7199-4035
37209,R,8199-7621;9143-6577
37210,R,2993-9607;1824-1480
37211,C,3217-7653;13
37212,L,3235-6442;9438-2484;6990-2789;358-1838;6428-4727
37213,L,8790-2427;2828-4375;823-873;8543-2562;2609-6523;6418-5315;7104-2991;4879-6452;1349-4563
37214,L,3822-5935;7010-549;3975-8357;8987-6068;5367-7611;8020-640;9872-5844;3940-5590
37215,C,172-321;68
37216,C,7377-3178;83
37217,C,6707-4028;71
37218,C,1422-7607;27
37219,L,3219-6101;6847-1655
37220,R,8510-3321;878-3957
37221,R,5781-539;5971-2747
37222,C,5668-4440;35
37223,L,1263-3245;8195-3521;6493-8872;8753-8259;5592-9665;8146-9529;4032-2077
37224,C,2067-5526;64
37225,L,3841-7297;1007-7066;9010-2641;6495-5482;4220-20
37226,R,9055-3609;965-2205
37227,R,9683-9613;5410-3471
37228,R,5612-7589;5679-4411
37229,R,908-8987;3942-1887
37230,L,2419-1426;8411-6520;9585-6981;2330-4631;3239-9378;170-1913;1882-795;7016-6898;464-9059
37231,L,9631-6990;5677-1640;891-6468;8476-5667;6893-7177;447-6082
37232,C,4877-8083;12
37233,L,9815-1269;7017-448
37234,R,8632-6426;4847-5259
37235,L,283-7304;7271-930;2951-997
37236,R,5559-1551;4523-9672
37237,C,4187-4522;63
37238,C,33-8896;51
37239,L,8011-710;9512-9993;2728-5107;2813-987
37240,C,2647-4708;86
37241,C,6810-4328;28
37242,R,7426-4284;3022-4116
37243,C,2075-6180;77
37244,L,9679-3554;9819-8246;8881-4489;4546-8298;628-8731
37245,L,6342-3232;3222-3326;1462-1252
37246,C,9503-8767;41
37247,R,9978-4158;9142-3019
37248,L,9629-1798;7945-2908;4968-2597;9841-5122;2382-5462;5799-7661;9960-5794;7445-7364;6083-9126;1084-2996
37249,C,9783-731;35
37250,L,4984-2299;6674-5284;8701-7390;5784-3807;4709-4806;3914-3016
37251,C,3502-7560;30
37252,R,289-9334;5174-8547
37253,R,22-8830;1299-625
37254,L,7822-7937;7164-9242;2098-7102;8061-9111;4233-3229;1186-6259;9104-108;7163-2470;145-3150;3618-2698
37255,R,1910-9708;7836-1616
37256,C,1464-8710;22
37257,C,9528-8640;90
37258,L,9814-2527;7501-5177;3781-9915;4936-8005;1567-6219;6298-6459
37259,L,3919-5615;6699-8275;5210-8716
37260,L,8743-2382;3935-9484;9534-6386;6767-1700;8737-5687;9501-6530
37261,C,98-5581;95
37262,R,6814-5350;650-3362
37263,C,6372-3395;34
37264,L,6850-1193;1691-9688;1806-9603;4197-4890;2790-4486
37265,R,8783-8588;2353-5375
37266,C,1836-3929;59
37267,C,7957-69;90
37268,C,5237-8751;47
37269,C,7044-1351;31
37270,C,4318-923;92
37271,R,4348-4316;9748-6927
37272,R,8968-2540;8833-4698
37273,C,2762-9387;44
37274,R,6515-9892;6014-2148
37275,C,33-6495;36
37276,L,8840-9743;727-4950;9106-6817;2904-4178;8120-1294;7159-2588
37277,L,471-27;1715-4926;4824-128;8048-3592;2360-2728
37278,R,7286-7201;7598-3545
37279,C,7521-5362;61
37280,R,5343-9932;1656-1129
37281,L,93-9369;7224-2508;5292-3636;8045-7615;6722-2323;1616-1149;8120-7116;310-2993;2475-1371
37282,L,9836-3503
37283,C,7671-4099;59
37284,L,267-220;479-5506;1542-7092;7803-5562;2027-9030;9550-3979;224-9671
37285,R,6860-1539;3432-9320
37286,L,9650-2189;3640-7660;3267-6828;9749-7080;2186-881;5018-2201
37287,R,4110-3822;7749-88
37288,C,6973-4625;36
37289,C,7884-3012;75
37290,L,4715-2568
37291,L,5129-1722;2842-9725;1049-3741;2455-1505;1270-4570;6348-6998;8209-9793;3964-4962
37292,C,949-4184;27
37293,L,6271-7156;4664-4441;7519-5318;5921-5027;6940-8790;3991-4185;1296-5626;1509-2112;7947-5676
37294,C,4610-8565;50
37295,R,1697-5212;67-3823
37296,L,9274-8229;8862-9169;4178-3382
37297,L,5427-9497;6943-935;8339-4641;6774-6544;6678-7687;2978-4769
37298,L,2187-6367;515-2548;5311-9097;736-5765;849-9562;8476-8218;8334-5647;5233-8958;2137-9666;7261-6162
37299,C,9792-3192;100
37300,C,16-5616;48
37301,C,6742-51;82
37302,C,7186-4254;95
37303,C,547-443;47
37304,C,6035-8308;73
37305,L,6536-2511;4890-5305;8634-7273;7341-9625;775-7208;4748-5672;5445-1116;1903-1458;1365-8266
37306,R,7995-9880;9370-7088
37307,L,6007-6093;904-5497;8907-9998;5008-7336;2439-5165;9565-1284
37308,C,9736-3560;75
37309,L,6031-9897;1048-1756
37310,R,9885-7569;2592-3644
37311,L,8089-7311;9111-5085;481-7498;2103-1354;9793-8458;7900-4747;923-7190;8859-7064
37312,L,3304-6153;7131-310;6913-554;1110-1244;4566-2945;1685-8593;9812-4046;4866-7267;5911-7363;7052-1531
37313,C,6346-5178;78
37314,R,8526-7126;7820-7996
37315,C,9463-921;47
37316,R,7781-9784;9429-2480
37317,C,6082-8270;35
37318,C,7072-9409;52
37319,L,3810-2733;9015-8310
37320,C,7448-2471;87
37321,L,7979-8857;1392-231;3304-1707;8183-4774
37322,R,3607-6462;6300-7203
37323,R,1551-9947;3175-185
37324,R,977-2745;6844-3377
37325,L,8838-6111;1236-9542;7975-2784;8836-2437;769-9205;2267-9;1706-46;6174-8226;9888-1897;1124-4224
37326,L,2484-4763;2366-515;972-6074;9151-2711;5445-7180
37327,L,3124-1174;166-5539;4442-9480
37328,L,7492-3451;5044-7727;9397-8236;9347-7982;8972-5270;9375-4130;5189-4891;3226-5834
37329,R,6726-1071;3688-9426
37330,R,5423-2090;4278-7970
37331,R,6459-2844;6704-4
37332,R,1264-9513;2073-7236
37333,C,8279-6803;21
37334,R,4693-8229;6888-1475
37335,L,1161-4546;2064-9944;734-1279;3927-6927;7899-4235;1402-1230;6074-396
37336,C,9424-3135;72
37337,L,5993-1497;4935-1692;7201-8839;5884-6810
37338,L,5089-7969;5431-6;302-5950;964-4983;3542-5075;9191-4332;211-9960
37339,C,6832-1271;40
37340,C,1076-8022;61
37341,C,5130-3114;21
37342,R,9939-1741;3523-2889
37343,R,1227-2008;9968-585
37344,R,2280-6709;2981-8621
37345,R,1845-9449;2602-420
37346,R,3582-9163;1599-2804
37347,C,6230-2579;50
37348,C,2110-7466;96
37349,C,9814-2892;99
37350,L,3567-5152;2554-6832;8378-3836;3069-7926;4142-9683;3512-2169;1013-7007;911-5355;210-6702;1891-5364
37351,C,5714-991;52
37352,C,430-8981;90
37353,R,6672-4744;8506-5999
37354,R,6839-4196;3336-7387
37355,L,2663-7024;4717-2839;2746-7390;7416-8036;796-9513;1970-3842;9853-8258
37356,C,3785-5993;14
37357,R,3086-2931;444-1650
37358,C,4610-6175;88
37359,R,110-6244;924-4967
37360,C,4170-9483;28
37361,R,2644-4217;4925-9660
37362,L,1182-2663;3138-3113
37363,L,9555-7434;7573-5624;669-4927;6909-4005;8715-3011;8819-4602;7815-8270;3335-2279
37364,R,6998-5777;4910-390
37365,C,4899-5049;16
37366,L,7703-6108;2998-115;759-7852
37367,C,3296-4041;80
37368,L,4781-9100;6999-7662;7050-5423
37369,R,6359-5748;9581-3015
37370,R,1247-8653;7987-1388
37371,R,2217-444;1119-8541
37372,L,7481-9032;4738-7426;5899-6646;9317-6158;8236-8859
37373,R,7892-7481;1635-6837
37374,L,4809-3838;5698-2490
37375,L,8709-8304;5518-8154;6895-1601;5361-3865;98-7577;7704-6945;7237-7221
37376,R,7808-6452;5024-1130
37377,C,2982-4461;48
37378,C,901-8710;78
37379,C,1523-9178;43
37380,L,3355-4126;1564-8233;2828-7835;5962-2867
37381,L,1826-1748;7413-3170;9573-6372;3972-9463;1616-4531;3337-9421;1799-1180;7710-7076;217-3796
37382,L,1938-8569;9132-1638;8361-6794;941-9177
37383,R,9829-7833;589-5442
37384,R,2382-5883;9956-525
37385,L,2463-6750;2466-644;6372-1200;7542-7434;7759-6435;3317-8560
37386,R,8490-3558;1017-8156
37387,R,8372-8400;3968-4169
37388,R,8916-5145;9466-7792
37389,C,9422-9388;82
37390,C,4311-283;43
37391,R,7165-7262;4563-9367
37392,R,8470-2520;4532-3881
37393,R,5787-9298;9097-5711
37394,R,987-5398;585-4004
37395,R,6075-8437;5449-769
37396,C,2261-8073;73
37397,L,2176-782;8402-9763;9053-4860;1396-1899;5019-4956;8021-742;6516-6794;815-4878
37398,R,136-1435;154-1840
37399,C,4341-5144;73
37400,C,1850-3575;75
37401,R,8248-8326;8307-5954
37402,L,4344-4496;5020-3365;1626-2716;6828-4523;715-4489;1945-4753;4006-3391;3044-4843
37403,R,3703-1895;6721-8303
37404,C,1913-739;13
37405,L,4204-6172;8389-2482;7899-9129;209-5621;5094-6497;3256-5692;8172-5902;9945-1690
37406,L,9068-7328;291-9712;8833-8477;6423-3644;370-6767;9227-6663
37407,C,5610-822;91
37408,C,1830-778;91
37409,L,3926-7319;9680-7952;7994-1354;3681-1502;2124-2122
37410,L,7099-5574;4281-7654;2709-3548;9030-33;335-8761;488-9688
37411,C,1728-4290;71
37412,C,4841-5192;94
37413,R,6861-7157;7707-7360
37414,C,4088-8557;31
37415,C,1908-5227;54
37416,R,3100-7774;7171-1894
37417,R,5857-1834;3971-7743
37418,C,1210-5646;28
37419,L,4650-2960;5006-6252;5869-4175;9576-7147;468-6736;6101-5952
37420,R,6381-3770;8650-8654
37421,R,2968-3867;1221-2848
37422,R,6240-68;1344-1921
37423,C,226-7237;94
37424,L,3407-9506;2270-3486;196-1358;6531-6507;3009-5607;6236-7238
37425,L,8542-2894;579-6779;2341-2003;3819-8546;7227-777;9489-6619
37426,L,9637-5704
37427,C,2471-1431;88
37428,L,4819-9103;7961-8240
37429,R,8500-7465;530-6971
37430,R,1722-6816;3691-367
37431,R,8933-9191;4297-9062
37432,L,9132-4008;3703-6461;3757-5471;4260-9154
37433,L,5662-7848;4539-101;6230-8064;527-7582
37434,R,1399-1711;2246-2801
37435,L,1007-6458;6353-5321;9004-6563;8195-3920;6654-9635;3258-7247;1906-5240
37436,L,8390-4207;3139-7783;6364-5917;9848-1566;2063-1034;6135-1687
37437,L,3136-3354;5349-631;1782-7083;9949-5955;5508-9097;7502-7660;2864-6552;6849-930;9333-8072
37438,C,6547-417;22
37439,C,1066-8286;14
37440,C,2474-9611;31
37441,C,5959-4218;79
37442,C,1863-9710;92
37443,C,412-9989;34
37444,R,1615-5214;5085-1645
37445,C,1745-2215;15
37446,C,2430-5631;23
37447,C,5238-4255;19
37448,L,738-4581;2643-3152;2802-24;2618-536;3390-922;136-4042;7967-7545;1334-7214;9092-8064;8984-5557
37449,L,901-7202;3179-4488;5302-9012
37450,L,9852-8649;8933-8555
37451,C,7940-8363;85
37452,C,508-8436;25
37453,C,9303-4265;91
37454,R,1994-8529;740-4063
37455,R,1443-3918;6156-5053
37456,C,8524-5032;23
37457,C,1378-6090;82
37458,L,6780-2047;3507-1966;8794-2326;1573-9940;1522-82;720-3637;171-7936;8487-1533;3993-9710;2709-2605
37459,L,1644-9550
37460,R,7101-6953;9131-9495
37461,C,8380-9743;87
37462,L,4272-9639;9099-1526;1519-6248;9818-4511;8446-3327;8532-2926;1736-2504;6018-3381;7573-6397
37463,L,8170-764;1916-5233;9159-5663;2758-6535;4913-4633;1060-4422;779-8302;5530-6646
37464,L,8576-4344;6209-1822;9422-2323
37465,C,9591-6064;57
37466,C,5761-561;21
37467,R,4534-3377;7321-3205
37468,R,877-7554;2800-6032
37469,R,566-4197;8709-6947
37470,C,9419-8883;29
37471,L,1171-4801;5266-3708;973-8190;7313-8474;7383-7094;8951-4115
37472,R,4727-9532;6432-2542
37473,R,6001-8683;2646-2170
37474,C,9547-9176;74
37475,C,9184-3751;26
37476,C,9602-5245;93
37477,R,7291-4702;1729-4875
37478,L,4794-9582;7620-6374;6661-9904;5828-8039;1518-2748;3303-6230;9015-340;2914-4416;2585-2505;8969-5513
37479,R,3796-9343;7966-3076
37480,R,6721-43;9566-9423
